,number,price,currency
4074,9656,2.49,ETH
4075,6085,0.005,ETH
4076,9106,0.139,ETH
4077,7558,0.05,ETH
4078,7580,11.8,ETH
4079,8408,0.108,ETH
4080,112,9.4,ETH
4081,1511,0.777,WETH
4082,5222,0.095,ETH
4083,8560,14.0,ETH
4084,8974,0.0229,ETH
4085,5033,10.5,ETH
4086,8535,6.6,ETH
4087,2683,0.69,ETH
4088,4123,9.45,ETH
4089,4482,10.8,ETH
4090,5588,0.022,ETH
4091,9740,6.39,ETH
4092,1461,9.4,ETH
4093,3761,0.85,ETH
4094,2205,1.95,ETH
4095,6867,5.2,ETH
4096,4200,10.8,ETH
4097,3736,6.99,ETH
4098,2173,8.595,WETH
4099,5238,6.4,ETH
4100,1273,1.09,ETH
4101,6255,6.98,ETH
4102,193,1.5,ETH
4103,3293,13.8,ETH
4104,6117,0.0725,ETH
4105,9104,8.069,ETH
4106,7407,6.13,ETH
4107,2087,0.18,ETH
4108,6190,0.71,ETH
4109,8736,0.51,ETH
4110,6072,0.92,ETH
4111,347,8.5,ETH
4112,3145,7.38,ETH
4113,7023,0.04,ETH
4114,6970,5.65,ETH
4115,8696,9.9,ETH
4116,3270,12.75,ETH
4117,5150,10.69,ETH
4118,8200,10.5527,WETH
4119,3902,3.33,ETH
4120,4355,10.48,ETH
4121,9188,13.33,ETH
4122,4014,9.0,ETH
4123,8740,9.98,ETH
4124,2151,8.3333,ETH
4125,7133,1.24,ETH
4126,7749,1.77,ETH
4127,4075,8.0,ETH
4128,8477,7.4,ETH
4129,7578,8.98,ETH
4130,3015,11.2212,WETH
4131,1546,14.49,ETH
4132,3854,8.0,ETH
4133,4956,3.15,ETH
4134,289,13.0,WETH
4135,6502,8.0,ETH
4136,3275,8.85,ETH
4137,3700,0.6,WETH
4138,4800,7.0,ETH
4139,4281,11.5,WETH
4140,816,5.4,ETH
4141,5080,9.143,ETH
4142,6348,0.25,ETH
4143,9386,5.95,ETH
4144,6226,6.29,ETH
4145,111,7.0,ETH
4146,9539,0.023,ETH
4147,3372,11.45,ETH
4148,5840,15.2323,WETH
4149,5505,3.32,ETH
4150,5967,10.95,ETH
4151,424,8.01,ETH
4152,3487,4.5,ETH
4153,3868,0.6,ETH
4154,9380,7.6,ETH
4155,1229,7.0868,ETH
4156,9219,11.01,WETH
4157,4846,6.0,WETH
4158,6198,0.03,ETH
4159,8226,9.0,ETH
4160,9357,0.2,ETH
4161,3458,0.03,ETH
4162,3474,0.7,ETH
4163,7543,0.17,ETH
4164,688,8.43,ETH
4165,7149,11.8,ETH
4166,9412,7.33,ETH
4167,944,0.9,ETH
4168,8259,16.9,ETH
4169,7523,1.18,ETH
4170,8547,8.0,ETH
4171,3595,1.44,ETH
4172,6245,7.58,ETH
4173,7441,0.079,ETH
4174,6448,0.69,ETH
4175,9099,2.0,ETH
4176,85,0.6,ETH
4177,4474,12.5,ETH
4178,7000,0.02,ETH
4179,7926,0.02,ETH
4180,7497,11.5,ETH
4181,2295,12.99,ETH
4182,9297,16.0,ETH
4183,2621,12.5,ETH
4184,3567,8.38,ETH
4185,7457,9.4,ETH
4186,6206,0.198,ETH
4187,8297,0.022,ETH
4188,9268,3.99,ETH
4189,1976,0.04,ETH
4190,1725,1.47,ETH
4191,1384,0.14,ETH
4192,4329,16.0,ETH
4193,5002,1.4,ETH
4194,4320,11.11,ETH
4195,1154,0.095,ETH
4196,9903,6.6,ETH
4197,6432,0.005,ETH
4198,3178,0.205,ETH
4199,1526,5.5,ETH
4200,6638,7.5,ETH
4201,5752,0.59,ETH
4202,5046,6.0,ETH
4203,235,0.51,ETH
4204,8338,8.0,ETH
4205,4444,5.55,ETH
4206,7263,0.18,ETH
4207,7557,14.8,ETH
4208,909,0.25,ETH
4209,2554,8.5,ETH
4210,798,0.09,ETH
4211,7532,0.02,ETH
4212,5643,1.88,ETH
4213,3096,5.3,ETH
4214,3408,9.379,ETH
4215,7428,0.0239,ETH
4216,8635,0.04,ETH
4217,508,1.35,ETH
4218,8439,10.28,ETH
4219,3526,9.5,ETH
4220,4840,11.88,ETH
4221,6367,12.12,ETH
4222,196,1.3,ETH
4223,8835,0.8,ETH
4224,5078,7.2,ETH
4225,3050,0.12,ETH
4226,7554,8.499,ETH
4227,6602,8.46,ETH
4228,4896,1.0,ETH
4229,797,9.0,ETH
4230,5423,2.84,ETH
4231,9514,6.49,ETH
4232,7861,3.5381,ETH
4233,1462,7.69,ETH
4234,1423,6.942,ETH
4235,5986,1.3,ETH
4236,3540,0.8,ETH
4237,840,1.138,ETH
4238,894,8.595,WETH
4239,446,1.75,ETH
4240,9359,14.4,ETH
4241,3227,12.7,ETH
4242,2617,8.0,ETH
4243,4440,7.29,ETH
4244,1798,0.79,ETH
4245,9182,0.0249,ETH
4246,1803,6.75,ETH
4247,7866,6.0,ETH
4248,9245,8.9,ETH
4249,8666,3.48,ETH
4250,7858,1.0,ETH
4251,1730,8.29,ETH
4252,2075,8.1,ETH
4253,2163,0.035,ETH
4254,1626,8.69,ETH
4255,2497,12.88,ETH
4256,179,0.85,ETH
4257,4436,5.544,WETH
4258,1010,0.02,ETH
4259,2385,9.99,ETH
4260,279,0.06,ETH
4261,4018,10.15,ETH
4262,2991,15.0,ETH
4263,1303,0.125,ETH
4264,8246,7.5,ETH
4265,8108,0.63,ETH
4266,7108,9.47,ETH
4267,7243,1.235,ETH
4268,6921,0.63,ETH
4269,4534,6.45,ETH
4270,3580,8.45,ETH
4271,6930,1.23,ETH
4272,142,1.0,ETH
4273,9090,0.69,ETH
4274,3911,0.85,ETH
4275,3699,0.84,ETH
4276,2076,7.76,ETH
4277,5793,0.605,WETH
4278,7904,16.222,ETH
4279,6950,0.5,ETH
4280,94,1.1532,ETH
4281,1315,4.2,ETH
4282,154,14.4,ETH
4283,177,10.0,ETH
4284,3610,0.87,ETH
4285,5349,7.45,ETH
4286,9649,5.25,ETH
4287,4968,1.5,ETH
4288,2806,0.12,ETH
4289,8776,0.022,ETH
4290,7416,7.15,ETH
4291,6154,0.75,ETH
4292,1831,0.69,ETH
4293,9315,9.79,ETH
4294,3221,7.77,ETH
4295,4129,1.05,ETH
4296,4920,8.25,ETH
4297,8625,6.9,ETH
4298,4848,9.2157,WETH
4299,1825,6.19,ETH
4300,1622,4.9,ETH
4301,5656,0.6,ETH
4302,3794,11.0,ETH
4303,5300,13.5,ETH
4304,2748,13.0,ETH
4305,7332,0.589,ETH
4306,5434,5.0,ETH
4307,242,0.06,ETH
4308,3670,0.1,ETH
4309,7311,1.94,ETH
4310,4479,1.24,ETH
4311,3195,11.5,ETH
4312,8178,1.99,ETH
4313,9527,1.39,ETH
4314,9356,14.325,WETH
4315,4057,6.75,ETH
4316,4076,0.635,ETH
4317,7492,0.056,ETH
4318,9313,6.75,ETH
4319,2386,12.0,ETH
4320,2222,1.88,ETH
4321,1808,4.5,ETH
4322,634,10.88,ETH
4323,7823,9.89,ETH
4324,9470,0.0199,ETH
4325,2690,6.9,WETH
4326,6486,7.5,ETH
4327,6336,3.4,ETH
4328,700,0.59,ETH
4329,2147,9.6238,WETH
4330,2278,0.035,ETH
4331,3937,0.96,ETH
4332,7161,0.1475,ETH
4333,4666,1.489,ETH
4334,7273,7.0,ETH
4335,3063,0.15,ETH
4336,7572,9.0725,WETH
4337,3534,0.03,ETH
4338,2308,7.0,ETH
4339,3513,5.7,ETH
4340,2686,10.85,ETH
4341,6064,0.75,ETH
4342,1221,0.06,WETH
4343,2719,1.0,ETH
4344,4367,1.1,ETH
4345,5500,1.488,ETH
4346,8958,0.022,ETH
4347,9006,6.7,ETH
4348,2337,6.9,ETH
4349,1675,2.9,ETH
4350,7528,7.95,ETH
4351,8098,1.05,ETH
4352,6130,0.025,ETH
4353,4198,8.87,ETH
4354,5340,6.125,ETH
4355,201,5.969,ETH
4356,1366,13.68,ETH
4357,2059,15.0,ETH
4358,9806,8.29,ETH
4359,3031,0.13,ETH
4360,913,0.02,ETH
4361,1299,7.94,ETH
4362,431,0.005,ETH
4363,1127,0.04,ETH
4364,7855,10.79,ETH
4365,553,0.5795,ETH
4366,6615,11.45,ETH
4367,4011,0.5,ETH
4368,607,1.75,ETH
4369,2484,0.02,ETH
4370,933,11.5,WETH
4371,9411,11.99,ETH
4372,8187,0.99,ETH
4373,68,0.022,ETH
4374,7208,1.19,ETH
4375,3750,13.85,ETH
4376,3957,5.8,ETH
4377,67,0.022,ETH
4378,4406,8.5,ETH
4379,2130,7.0,ETH
4380,2707,1.0,ETH
4381,220,0.05,ETH
4382,1996,0.75,ETH
4383,1861,8.0,ETH
4384,3858,0.95,ETH
4385,4012,1.199,ETH
4386,7679,0.065,ETH
4387,5614,10.75,ETH
4388,6326,0.95,ETH
4389,7763,9.99,ETH
4390,981,7.99,ETH
4391,7001,0.88,ETH
4392,7295,7.9,ETH
4393,2280,17.5,ETH
4394,6742,1.3,ETH
4395,3088,3.65,ETH
4396,4957,0.82,ETH
4397,3685,0.8,ETH
4398,8652,8.0,ETH
4399,3322,0.12,ETH
4400,5538,9.426,ETH
4401,7718,0.056,ETH
4402,3260,15.0,ETH
4403,7803,0.555,ETH
4404,7053,9.49,ETH
4405,2285,11.99,ETH
4406,3027,0.05,ETH
4407,9603,1.4,ETH
4408,763,1.1999,ETH
4409,4893,9.0,ETH
4410,7994,1.5,ETH
4411,208,1.765,ETH
4412,5596,0.789,ETH
4413,9573,4.0,ETH
4414,3344,3.45,ETH
4415,8364,9.0,ETH
4416,3366,7.0,WETH
4417,590,7.0,ETH
4418,6441,2.2,ETH
4419,3677,0.05,ETH
4420,7089,9.0,ETH
4421,6106,11.69,ETH
4422,901,4.0,ETH
4423,6946,0.5,ETH
4424,5534,0.02,ETH
4425,6442,0.73,ETH
4426,9604,0.024,ETH
4427,9069,8.1,ETH
4428,9771,6.89,ETH
4429,9436,0.07,ETH
4430,8656,0.675,ETH
4431,8779,0.64,ETH
4432,2224,13.0,ETH
4433,9009,9.0,ETH
4434,7431,0.04,ETH
4435,3447,9.0,ETH
4436,3013,0.02,ETH
4437,7169,7.4,ETH
4438,6096,10.7969,ETH
4439,432,2.0,ETH
4440,3379,1.48,ETH
4441,3848,4.275,ETH
4442,1650,0.5,ETH
4443,7582,7.62,ETH
4444,3927,5.98,ETH
4445,301,1.13,ETH
4446,3295,4.98,ETH
4447,1571,7.5,ETH
4448,5474,7.0,ETH
4449,5166,0.92,ETH
4450,4734,0.92,ETH
4451,7508,1.35,ETH
4452,8001,8.5,ETH
4453,5178,4.5999,ETH
4454,3769,11.8,ETH
4455,2733,1.4,ETH
4456,1775,2.2,ETH
4457,7496,12.99,ETH
4458,2522,6.45,WETH
4459,6820,7.35,ETH
4460,7216,7.1,ETH
4461,9534,7.5,ETH
4462,1087,4.5,WETH
4463,9217,9.899,ETH
4464,8286,14.38,ETH
4465,2968,12.88,ETH
4466,887,0.0214,ETH
4467,3110,3.44,ETH
4468,4411,3.8,WETH
4469,1984,2.43,ETH
4470,1576,2.39,ETH
4471,6127,0.017,ETH
4472,5701,0.6,ETH
4473,17,0.0246,ETH
4474,7893,1.38,ETH
4475,405,0.62,WETH
4476,6899,0.72,ETH
4477,6213,4.9,ETH
4478,4354,6.4,ETH
4479,3915,1.28,ETH
4480,922,9.333,ETH
4481,4183,11.13,ETH
4482,3857,5.1,ETH
4483,4600,5.39,ETH
4484,5455,6.5,ETH
4485,1468,0.02,ETH
4486,7869,7.89,ETH
4487,7619,10.5,ETH
4488,5926,4.79,ETH
4489,428,0.55,ETH
4490,7651,0.899,ETH
4491,6731,7.5,ETH
4492,5230,5.65,ETH
4493,4386,0.74,ETH
4494,768,0.64,ETH
4495,5705,0.09,ETH
4496,3929,2.3,ETH
4497,9275,0.03,ETH
4498,6739,0.5799,ETH
4499,2701,7.0,ETH
4500,2082,6.9,ETH
4501,5629,12.95,ETH
4502,1081,0.02,ETH
4503,1029,0.049,ETH
4504,9692,8.0,ETH
4505,9916,0.666,ETH
4506,357,8.1,ETH
4507,1543,0.7,ETH
4508,40,7.9,ETH
4509,6663,8.8,ETH
4510,6366,0.1,ETH
4511,3349,5.49,ETH
4512,919,0.114,ETH
4513,9684,7.65,ETH
4514,9410,5.19,ETH
4515,6668,0.1,ETH
4516,9414,6.729,ETH
4517,1624,12.4,ETH
4518,3600,0.8,ETH
4519,6300,0.045,ETH
4520,9593,7.5,ETH
4521,1155,6.8,ETH
4522,213,15.15,ETH
4523,6463,8.15,ETH
4524,9626,0.75,ETH
4525,7131,1.0,ETH
4526,8075,8.0,ETH
4527,7322,0.022,ETH
4528,7648,1.1,ETH
4529,1267,1.75,ETH
4530,3051,12.5,ETH
4531,6043,0.69,ETH
4532,3951,8.29,ETH
4533,9393,0.0369,ETH
4534,4529,12.3,ETH
4535,9665,15.1368,WETH
4536,8730,6.9,ETH
4537,4008,9.99,ETH
4538,7466,7.25,ETH
4539,3158,0.119,ETH
4540,1090,0.02,ETH
4541,2767,8.705,ETH
4542,1049,7.6,ETH
4543,2074,8.0,ETH
4544,4891,0.6999,ETH
4545,2670,4.6969,ETH
4546,8521,5.25,ETH
4547,5151,0.7,ETH
4548,1368,1.4,ETH
4549,7894,1.42,ETH
4550,1262,7.5,ETH
4551,7955,7.8,ETH
4552,1489,19.0,ETH
4553,209,0.4,ETH
4554,2745,6.51,WETH
4555,3399,6.9,ETH
4556,735,7.0,ETH
4557,55,0.13,ETH
4558,9369,1.3206,ETH
4559,6712,4.8,ETH
4560,2627,7.0,ETH
4561,450,4.4399,WETH
4562,6844,8.0,ETH
4563,8276,14.2,ETH
4564,9089,0.9,ETH
4565,5433,0.6,ETH
4566,8049,0.065,ETH
4567,1448,10.777,ETH
4568,1145,0.0345,ETH
4569,4270,6.98,ETH
4570,2104,6.0,ETH
4571,5304,8.2,ETH
4572,1135,0.022,ETH
4573,2955,7.2,ETH
4574,6775,12.5,ETH
4575,7175,15.0,ETH
4576,1878,14.85,ETH
4577,5609,8.1,ETH
4578,3338,15.49,ETH
4579,4610,6.29,ETH
4580,6100,1.485,ETH
4581,7827,7.2,ETH
4582,7340,1.5,ETH
4583,3449,6.85,ETH
4584,7854,0.9,ETH
4585,2493,3.99,ETH
4586,4535,1.125,ETH
4587,3476,12.39,ETH
4588,9601,1.9,ETH
4589,6471,6.6,ETH
4590,8913,0.7,ETH
4591,546,0.5,ETH
4592,4449,8.9,ETH
4593,7838,8.59,ETH
4594,5782,4.0,WETH
4595,4713,8.3,WETH
4596,2502,0.1,ETH
4597,2600,0.022,ETH
4598,936,0.005,ETH
4599,9627,0.75,ETH
4600,6256,6.9,ETH
4601,7986,7.6,ETH
4602,6505,6.0,WETH
4603,2842,0.448,ETH
4604,7061,8.8,ETH
4605,9475,0.12,ETH
4606,39,1.3,ETH
4607,4325,6.9999,ETH
4608,442,0.6,ETH
4609,4540,8.5,ETH
4610,4990,6.4,ETH
4611,2981,7.4,ETH
4612,2624,0.09,ETH
4613,4659,0.8,ETH
4614,2877,8.49,ETH
4615,1399,0.8,ETH
4616,5157,1.24,ETH
4617,5923,6.2,ETH
4618,3048,7.479,ETH
4619,3553,1.45,ETH
4620,5760,2.69,ETH
4621,243,5.45,ETH
4622,2513,16.2,ETH
4623,6885,10.0,ETH
4624,3412,11.75,ETH
4625,5567,0.6,ETH
4626,5073,7.25,ETH
4627,3208,0.15,ETH
4628,537,0.035,ETH
4629,9879,8.0,ETH
4630,8238,0.02,ETH
4631,1151,0.8,ETH
4632,6254,9.35,ETH
4633,7527,8.15,ETH
4634,9686,0.6,WETH
4635,366,9.745,ETH
4636,4842,0.7169,ETH
4637,2474,2.2,ETH
4638,1954,0.02,ETH
4639,7259,11.0,ETH
4640,6813,9.5,ETH
4641,5584,11.9,ETH
4642,66,0.022,ETH
4643,1982,11.95,ETH
4644,1231,6.5,WETH
4645,7442,7.7,ETH
4646,684,6.8799,ETH
4647,1099,0.11,ETH
4648,8455,10.4,ETH
4649,6773,0.798,ETH
4650,5204,6.999,ETH
4651,227,0.64,ETH
4652,1441,13.5,ETH
4653,8176,7.75,ETH
4654,718,0.02,ETH
4655,1153,8.595,WETH
4656,1746,2.5,ETH
4657,1173,11.2,ETH
4658,2954,5.99,ETH
4659,5641,5.8,ETH
4660,799,0.1,ETH
4661,5572,7.05,ETH
4662,4009,8.0,ETH
4663,1184,8.5,ETH
4664,8274,1.9,ETH
4665,3648,7.5,ETH
4666,8044,0.86,ETH
4667,3827,1.8,ETH
4668,8216,0.68,ETH
4669,7331,14.2069,ETH
4670,5007,1.5,ETH
4671,1920,15.75,ETH
4672,313,15.7,ETH
4673,3163,6.66,ETH
4674,4934,6.4462,WETH
4675,8186,4.69,ETH
4676,1992,13.0,ETH
4677,9164,1.0,ETH
4678,520,0.81,ETH
4679,3415,1.19,ETH
4680,7009,6.99,ETH
4681,9671,8.34,ETH
4682,610,11.4269,ETH
4683,6546,0.5,ETH
4684,259,8.39,ETH
4685,5243,7.19,ETH
4686,8284,6.3,ETH
4687,3298,7.94,ETH
4688,6648,5.74,ETH
4689,2019,0.0829,ETH
4690,8988,6.99,ETH
4691,2736,10.65,WETH
4692,6352,0.79,ETH
4693,1804,7.99,ETH
4694,12,0.969,ETH
4695,6146,0.5,ETH
4696,7562,11.5,ETH
4697,4395,1.4,ETH
4698,627,6.9715,WETH
4699,9052,7.3977,ETH
4700,5236,9.6942,ETH
4701,4523,4.3,ETH
4702,61,14.5,ETH
4703,750,0.02,ETH
4704,3863,8.0,ETH
4705,9363,14.88,ETH
4706,2142,7.45,ETH
4707,6464,7.9,ETH
4708,5597,1.45,ETH
4709,9616,13.8475,WETH
4710,8386,0.02,ETH
4711,9511,0.88,ETH
4712,8928,0.99,ETH
4713,4789,3.85,ETH
4714,1884,1.6,ETH
4715,6809,0.089,ETH
4716,4225,9.46,ETH
4717,9480,0.63,ETH
4718,3003,15.4328,WETH
4719,7727,6.44,ETH
4720,7163,7.5,ETH
4721,5818,7.55,ETH
4722,532,0.648,ETH
4723,9416,6.389,ETH
4724,8735,1.48,ETH
4725,771,0.6,ETH
4726,778,0.8,ETH
4727,595,1.94,ETH
4728,5922,7.8,ETH
4729,2948,3.0,ETH
4730,8339,13.5,ETH
4731,8517,0.8,ETH
4732,2406,0.03,ETH
4733,7833,0.84,ETH
4734,5494,11.48,ETH
4735,3113,13.69,ETH
4736,1369,6.85,ETH
4737,792,0.842,ETH
4738,8496,7.75,ETH
4739,9149,10.49,ETH
4740,1901,0.64,ETH
4741,8230,5.3,ETH
4742,8977,9.85,ETH
4743,3005,8.6,ETH
4744,3549,0.73,ETH
4745,9279,0.028,ETH
4746,7455,1.3,ETH
4747,5278,7.0,ETH
4748,8175,3.65,ETH
4749,1139,8.88,ETH
4750,9804,0.18,ETH
4751,4993,7.5,ETH
4752,1073,1.79,ETH
4753,4986,11.0,ETH
4754,8756,7.8,ETH
4755,122,5.5,ETH
4756,6981,0.79,ETH
4757,7279,7.6,ETH
4758,4312,8.8,ETH
4759,3324,1.25,ETH
4760,8457,0.62,ETH
4761,7197,0.0999,ETH
4762,7571,7.0,ETH
4763,1606,5.9,ETH
4764,8919,0.2,ETH
4765,8558,7.95,ETH
4766,2892,9.5,ETH
4767,4648,11.39,ETH
4768,5727,3.5,ETH
4769,7267,8.19,ETH
4770,7995,0.78,ETH
4771,9147,8.25,ETH
4772,8765,4.02,WETH
4773,7156,5.4,ETH
4774,2715,1.3,ETH
4775,4618,8.9,ETH
4776,5777,0.125,ETH
4777,531,2.95,ETH
4778,3068,1.59,ETH
4779,4793,14.3,ETH
4780,57,6.66,ETH
4781,1084,7.15,ETH
4782,6848,5.4435,WETH
4783,7383,2.6,WETH
4784,170,5.5,WETH
4785,1150,7.9,ETH
4786,9548,0.55,ETH
4787,3472,0.7,ETH
4788,5753,0.69,ETH
4789,3546,9.69,ETH
4790,7225,1.6,ETH
4791,5257,7.13,ETH
4792,3732,0.58,ETH
4793,2584,6.2,ETH
4794,7096,11.29,ETH
4795,6257,10.8,ETH
4796,2921,0.0235,ETH
4797,9105,2.2,ETH
4798,2098,7.25,ETH
4799,1933,8.0,ETH
4800,8828,11.75,ETH
4801,9269,7.25,ETH
4802,5979,1.25,ETH
4803,3179,5.0,ETH
4804,7257,5.0,WETH
4805,8039,8.0,ETH
4806,8911,0.1,ETH
4807,2241,0.689,ETH
4808,6681,0.55,ETH
4809,7250,0.899,ETH
4810,4092,0.025,ETH
4811,3984,0.69,ETH
4812,2255,5.699,ETH
4813,3231,7.1625,WETH
4814,3909,0.56,ETH
4815,2298,0.02,ETH
4816,8852,8.25,ETH
4817,198,5.9,ETH
4818,7530,0.033,WETH
4819,2876,6.1,ETH
4820,1506,14.5,ETH
4821,8112,11.0,ETH
4822,6107,8.09,ETH
4823,6968,0.29,ETH
4824,9434,0.07,ETH
4825,512,9.5,ETH
4826,8059,0.656,ETH
4827,7680,0.027,ETH
4828,2018,1.27,ETH
4829,9231,1.7,ETH
4830,5905,8.1788,ETH
4831,8314,7.7,ETH
4832,1227,8.35,ETH
4833,9322,0.17,ETH
4834,1129,0.04,ETH
4835,2371,0.033,ETH
4836,1076,0.815,ETH
4837,7883,1.28,ETH
4838,6959,1.6399,ETH
4839,1109,0.5,ETH
4840,5678,0.005,ETH
4841,2287,0.89,ETH
4842,9068,11.0,WETH
4843,2932,0.82,ETH
4844,223,0.005,ETH
4845,3215,7.49,ETH
4846,3287,0.02,ETH
4847,1790,8.0,ETH
4848,2696,16.0,ETH
4849,9070,0.14,ETH
4850,1578,11.91,ETH
4851,8291,6.4838,ETH
4852,5182,2.0,WETH
4853,2022,2.0,ETH
4854,8369,0.848,ETH
4855,2565,7.5,ETH
4856,4114,8.0,ETH
4857,5880,7.55,ETH
4858,5984,9.39,ETH
4859,3303,0.025,ETH
4860,8590,13.0,ETH
4861,9707,0.67,ETH
4862,6392,11.1735,WETH
4863,354,1.65,ETH
4864,3007,7.5,ETH
4865,6911,8.95,ETH
4866,806,6.6,ETH
4867,4881,11.1,ETH
4868,8306,0.8,ETH
4869,407,0.8,ETH
4870,5847,6.6293,ETH
4871,9433,0.07,ETH
4872,7646,1.19,ETH
4873,9402,0.005,ETH
4874,3613,1.4,ETH
4875,6003,8.45,ETH
4876,7411,11.5,ETH
4877,8046,9.65,ETH
4878,6013,9.3,ETH
4879,1438,10.95,ETH
4880,6182,0.6,ETH
4881,1887,0.03,ETH
4882,2487,8.0,WETH
4883,129,8.7765,WETH
4884,1510,2.08,ETH
4885,7979,0.41,ETH
4886,7137,8.5,ETH
4887,8171,1.79,ETH
4888,8629,8.8,ETH
4889,4062,12.1,ETH
4890,2652,6.3,ETH
4891,8717,0.028,ETH
4892,9624,7.33,ETH
4893,7335,6.3,ETH
4894,8174,0.77,ETH
4895,9184,1.2,ETH
4896,2529,0.035,ETH
4897,9125,0.42,ETH
4898,5529,1.0,ETH
4899,2178,5.5,WETH
4900,3151,0.15,ETH
4901,3775,0.09,ETH
4902,2953,7.389,ETH
4903,2410,1.15,ETH
4904,3387,1.25,ETH
4905,2286,8.0,ETH
4906,3405,6.66,ETH
4907,7464,8.95,ETH
4908,2103,1.49,ETH
4909,1938,11.5,WETH
4910,2837,0.1,ETH
4911,6287,0.619,ETH
4912,456,6.8,WETH
4913,9867,10.5,ETH
4914,8190,1.23,ETH
4915,3786,6.45,ETH
4916,7793,9.85,ETH
4917,2042,14.198,ETH
4918,1500,4.0,ETH
4919,6058,0.9,ETH
4920,3266,0.1111,ETH
4921,601,1.1,ETH
4922,5261,0.069,ETH
4923,1828,0.75,ETH
4924,1406,12.98,ETH
4925,558,1.349,ETH
4926,9716,0.099,ETH
4927,2841,6.5,ETH
4928,774,9.45,ETH
4929,4061,0.02,ETH
4930,3742,14.5,ETH
4931,9422,0.8,ETH
4932,927,5.0,WETH
4933,1587,5.5,ETH
4934,9823,7.96,ETH
4935,917,2.0,ETH
4936,5348,0.099,ETH
4937,114,7.25,ETH
4938,1106,7.399,ETH
4939,1552,8.44,ETH
4940,2199,5.3,ETH
4941,6050,8.79,ETH
4942,3842,4.5,ETH
4943,3946,2.6295,ETH
4944,9691,9.5,ETH
4945,7478,0.0229,ETH
4946,310,6.53,ETH
4947,2548,0.6,ETH
4948,950,1.6,ETH
4949,175,1.8,ETH
4950,9444,6.55,ETH
4951,5871,1.26,ETH
4952,1699,8.4995,WETH
4953,4307,0.75,ETH
4954,1185,8.2,ETH
4955,6963,8.888,ETH
4956,7830,0.78,ETH
4957,6656,10.0,ETH
4958,1287,4.0,ETH
4959,6816,15.1,ETH
4960,1345,6.5,ETH
4961,9427,6.75,ETH
4962,3860,8.8,ETH
4963,7020,8.99,ETH
4964,1659,18.0,ETH
4965,8766,0.023,ETH
4966,7022,6.66,ETH
4967,117,9.7,ETH
4968,1869,7.9265,WETH
4969,5546,9.02,ETH
4970,9053,0.3,ETH
4971,4726,0.375,ETH
4972,9682,0.5,ETH
4973,1277,0.03,ETH
4974,6202,3.3,ETH
4975,2817,7.8,ETH
4976,2171,11.3,ETH
4977,4108,9.0,ETH
4978,7201,0.042,ETH
4979,7905,6.28,ETH
4980,2079,0.8,ETH
4981,1502,4.0,ETH
4982,7652,10.3,ETH
4983,3403,0.69,ETH
4984,3589,10.7,ETH
4985,1925,0.55,ETH
4986,1910,0.02,ETH
4987,184,0.301,WETH
4988,7219,8.3,ETH
4989,1244,12.69,ETH
4990,2185,10.88,ETH
4991,8985,6.67,ETH
4992,9011,7.35,ETH
4993,1426,6.44,ETH
4994,7277,13.3,ETH
4995,5037,0.66,ETH
4996,4545,7.2,ETH
4997,2515,6.95,ETH
4998,6653,8.35,ETH
4999,5385,0.11,ETH
5000,2070,10.99,ETH
5001,1664,12.0,ETH
5002,9250,8.05,WETH
5003,5413,0.35,ETH
5004,5768,12.33,ETH
5005,8399,1.98,ETH
5006,1740,7.0,ETH
5007,3727,0.02,ETH
5008,6740,0.77,ETH
5009,6355,9.5,ETH
5010,2150,12.99,ETH
5011,4093,8.2,WETH
5012,4674,4.5,WETH
5013,7212,8.25,ETH
5014,6147,14.516,WETH
5015,1083,0.039,ETH
5016,9400,0.005,ETH
5017,3693,13.0,ETH
5018,5469,1.25,ETH
5019,6295,9.99,ETH
5020,6997,3.236,ETH
5021,1570,8.0,ETH
5022,3987,0.76,ETH
5023,224,0.04,ETH
5024,5677,3.1,ETH
5025,6228,6.25,ETH
5026,9110,17.0,ETH
5027,8117,4.88,ETH
5028,5669,0.595,ETH
5029,1610,0.729,ETH
5030,2936,0.107,ETH
5031,7151,0.06,ETH
5032,8699,8.3288,ETH
5033,364,7.95,ETH
5034,4538,0.12,ETH
5035,5565,1.77,ETH
5036,2481,1.25,ETH
5037,3030,7.98,ETH
5038,2416,0.7,ETH
5039,5146,12.5,ETH
5040,1427,0.0001,WETH
5041,2512,0.65,ETH
5042,7432,0.38,ETH
5043,8417,8.0,ETH
5044,5039,8.0,ETH
5045,2900,7.0,ETH
5046,5342,7.77,ETH
5047,5762,13.45,ETH
5048,4587,0.115,ETH
5049,5482,1.95,ETH
5050,1838,0.02,ETH
5051,9872,0.777,ETH
5052,3157,0.98,ETH
5053,9791,7.49,ETH
5054,2431,10.99,ETH
5055,6084,4.99,ETH
5056,9483,4.33,ETH
5057,7856,11.0,WETH
5058,5972,1.8,ETH
5059,7880,1.27,ETH
5060,4100,7.98,ETH
5061,4639,0.09,ETH
5062,2989,0.69,ETH
5063,7775,6.0,ETH
5064,6880,3.0,ETH
5065,5294,10.0,ETH
5066,2023,1.29,ETH
5067,5003,0.365,ETH
5068,5008,0.02,ETH
5069,9466,0.55,ETH
5070,2874,9.9,ETH
5071,5585,2.97,ETH
5072,1208,7.64,WETH
5073,1637,0.45,ETH
5074,7179,7.5,ETH
5075,7944,6.0,ETH
